01.11.2021,39958.33
02.11.2021,38750.00
03.11.2021,35500.00
04.11.2021,33000.00
05.11.2021,31083.33
06.11.2021,31083.33
07.11.2021,31083.33
08.11.2021,30250.00
09.11.2021,30250.00
10.11.2021,26833.33
11.11.2021,26833.33
12.11.2021,27041.67
13.11.2021,27041.67
14.11.2021,27041.67
15.11.2021,28833.33
