01.11.2021,46666.67
02.11.2021,46666.67
03.11.2021,43333.33
04.11.2021,40000.00
05.11.2021,40000.00
06.11.2021,40000.00
07.11.2021,40000.00
08.11.2021,40000.00
09.11.2021,34000.00
10.11.2021,31500.00
11.11.2021,32075.00
12.11.2021,32150.00
13.11.2021,32150.00
14.11.2021,32150.00
15.11.2021,31920.00
