01.11.2021,13550.00
02.11.2021,13550.00
03.11.2021,13550.00
04.11.2021,10875.00
05.11.2021,10875.00
06.11.2021,10875.00
07.11.2021,10875.00
08.11.2021,10500.00
09.11.2021,10500.00
10.11.2021,9475.00
11.11.2021,9200.00
12.11.2021,9200.00
13.11.2021,9200.00
14.11.2021,9200.00
15.11.2021,8762.50
