01.11.2021,156000.00
02.11.2021,157666.67
03.11.2021,166666.67
04.11.2021,166666.67
05.11.2021,166666.67
06.11.2021,166666.67
07.11.2021,166666.67
08.11.2021,173333.33
09.11.2021,173333.33
10.11.2021,173333.33
11.11.2021,180000.00
12.11.2021,180000.00
13.11.2021,180000.00
14.11.2021,180000.00
15.11.2021,180000.00
